Date,Open,High,Low,Close,Volume
1/1/2014,260,261,258.25,258.54,3500
1/2/2014,265,265,265,265,100
1/3/2014,258.02,263,258.02,259,1600
1/6/2014,264.9,266,262,262.14,9600
1/7/2014,265.74,267,262,265.63,4900
1/8/2014,269.8,269.8,265,268.2,5100
1/9/2014,266.01,268,264,264.67,3100
1/10/2014,265,265,261,261.67,800
1/13/2014,265,266,262.5,263.31,1600
1/15/2014,267.48,272.99,265,265,3200
1/16/2014,264.9,265.95,262,265.95,800
1/17/2014,266.95,278.94,266.5,269.62,11100
1/20/2014,277,277,268,272,7200
1/21/2014,270,274,268.3,272.66,5400
1/22/2014,274,274,270,273,10000
1/23/2014,268,285,268,278.15,14500
1/24/2014,278.91,292.05,276,286.87,25100
1/27/2014,292,296,272.53,275.14,10000
1/28/2014,266,272,265.9,268.43,5900
1/29/2014,277.5,277.5,266.5,274.5,1000
1/30/2014,275,276,267,269,4100
1/31/2014,271,276.76,270,276.76,800
2/3/2014,274.7,274.7,269,272,800
2/4/2014,270,272,269,270,3900
2/6/2014,268.05,270,267,269.1,4800
2/7/2014,268.01,270,265,265,2100
2/10/2014,263,266.66,258.01,258.01,5300
2/11/2014,267,267,262,265,2200
2/12/2014,268.99,268.99,268.99,268.99,200
2/13/2014,260.75,267,260.75,267,1900
2/14/2014,266.99,266.99,260,260.26,7600
2/17/2014,264.99,264.99,260,260.89,3300
2/18/2014,260.25,263.5,258,263.5,1600
2/19/2014,263.5,265,263.25,263.25,5700
2/20/2014,263.1,263.1,263,263,3500
2/21/2014,266,266,263,265.37,8000
2/24/2014,266,278.63,266,278,17200
2/25/2014,290,290,272,285.09,3900
2/26/2014,288.9,299,271,280.05,51400
2/27/2014,284.97,288,275.02,279,10000
2/28/2014,276.66,279.77,275,279.77,1100
3/3/2014,283,283,276,277.05,1400
3/4/2014,282,282,282,282,500
3/5/2014,280.4,280.6,280,280.29,1800
3/6/2014,280,281,280,280.11,2300
3/7/2014,282,286.89,280,284,4300
3/10/2014,280.5,287,280.1,285.33,3100
3/11/2014,283,292,283,292,3900
3/12/2014,294,295,286.01,286.65,6200
3/13/2014,293.99,293.99,287,287.85,5800
3/14/2014,290,290,282.55,288.88,4200
3/17/2014,288,290,288,288.9,1400
3/18/2014,288.98,299,288,295,14800
3/19/2014,291,295,291,292.5,4800
3/20/2014,294.99,294.99,292,292,2400
3/21/2014,291,291.25,290.15,291,4200
3/24/2014,293,293,289.75,291.25,900
3/25/2014,291,292,290,290.39,2400
3/26/2014,290.01,292.11,290,290.07,5500
3/27/2014,291,291,290.51,290.51,300
3/28/2014,293.4,293.4,291,292.5,1600
3/31/2014,292,295,292,292.6,1900
4/1/2014,294,298.99,294,298.23,7000
4/2/2014,299,302.99,299,302,3500
4/3/2014,298.5,304.35,298.5,302,17100
4/4/2014,301,305,301,305,200
4/7/2014,305,313.5,305,309.93,7600
4/8/2014,311,325.42,311,322.77,39900
4/9/2014,325,325.99,318.25,318.59,5000
4/10/2014,323,323.75,318,320,4200
4/11/2014,325,325,318,318.01,9100
4/14/2014,315,318,315,317.25,6100
4/15/2014,319.99,319.99,311.5,315.87,7000
4/16/2014,310.51,315,310,314,5300
4/17/2014,310,316.49,309,309.77,7800
4/18/2014,305,312,302.5,310.66,2000
4/21/2014,312,323.85,312,319.53,22800
4/22/2014,323,323,319.99,322,6600
4/23/2014,323,325,314,315.38,8500
4/24/2014,319,320.88,315.01,317,2100
4/28/2014,315,317,313,316.59,4400
4/29/2014,317,317,310,315,4800
4/30/2014,315,328,315,321.1,19800
5/2/2014,305.05,305.05,305.05,305.05,2300
5/5/2014,289.8,289.8,289.8,289.8,3600
5/6/2014,275.31,275.31,275.31,275.31,1400
5/7/2014,261.55,261.55,261.55,261.55,800
5/8/2014,248.48,256.5,248.48,252.01,93000
5/9/2014,253.1,258.4,253,255.94,33000
5/12/2014,255.9,257,252.6,253.18,10100
5/13/2014,250.71,254.85,250.71,251,4100
5/14/2014,253.2,255,252.1,254.38,21100
5/15/2014,256.3,257.74,252,253.74,7500
5/16/2014,252.53,253.95,250,253.95,16100
5/19/2014,256.8,256.8,253,253.44,7200
5/20/2014,256,256,251,253.1,4500
5/21/2014,252.99,255.5,251.05,253.81,18300
5/22/2014,251.65,254,251.25,253,3000
5/23/2014,253.5,256,252.35,252.83,4200
5/26/2014,254.8,255,250,251.54,6300
5/27/2014,252.1,252.1,250,251.07,7000
